18.11	5
12.47	1
12.07	3
11.27	6
8.25	2
8.05	4
5.43	2-
5.43	7-
4.43	3+
3.42	6+
2.41	5-
2.41	7
2.01	4-
1.41	4+
1.41	1+
0.8	1-
0.4	5+
0.2	7+
