16.18	6- 5
15.61	6-
11.56	6- 6-
11.56	6- 7-
6.36	6- 5-
5.2	6- 2-
5.2	6- 1
4.62	6- 3-
4.05	6- 4-
2.31	6- 2
2.31	6- 4
1.73	6- 3
1.73	6- 6
1.16	6- 1 3-
1.16	6- 6- 7-
1.16	6- 1-
0.58	6- 4+
0.58	6- 3 6- 3-
0.58	6- 1- 1-
0.58	6- 2- 4 2-
0.58	6- 2- 5 1
0.58	6- 6 3-
0.58	6- 7
0.58	6- 6- 4-
0.58	6- 7- 1
0.58	6- 5 5
0.58	6- 7- 7
0.58	6- 1- 3- 6-
0.58	6- 3+
0.58	6- 7- 7-
